Date,Zone,Type,Connection_Type,Installed_MW,Wind_GWh,Solar_GWh,Wind_Speed_10m,Temperature_Celsius,Cloud_Cover,Solar_Radiation_MJ_per_m2,Wind_Capacity_MW,Solar_Capacity_MW
2017-05-01,West,Wind,TSO,83.0,467.566,0.0,1.4450159,12.01766,0.61547464,19492472.0,2926.953999999999,15.7
2017-05-01,East,Solar,DSO,106.609,467.566,0.0,1.4450159,12.01766,0.61547464,19492472.0,2926.953999999999,15.7
2017-05-01,East,Solar,TSO,520.6,467.566,0.0,1.4450159,12.01766,0.61547464,19492472.0,2926.953999999999,15.7
2017-05-01,South,Solar,DSO,22.97,467.566,0.0,1.4450159,12.01766,0.61547464,19492472.0,2926.953999999999,15.7
2017-05-01,South,Solar,TSO,87.0,467.566,0.0,1.4450159,12.01766,0.61547464,19492472.0,2926.953999999999,15.7
2017-05-01,West,Solar,DSO,9.2,467.566,0.0,1.4450159,12.01766,0.61547464,19492472.0,2926.953999999999,15.7
2017-06-01,East,Wind,DSO,349.389,578.961,0.0,3.1712492,13.612122,0.7949115,17387792.0,3018.2839999999987,15.7
2017-06-01,East,Wind,TSO,491.4,578.961,0.0,3.1712492,13.612122,0.7949115,17387792.0,3018.2839999999987,15.7
2017-06-01,East,Wind,TSO,34.0,578.961,0.0,3.1712492,13.612122,0.7949115,17387792.0,3018.2839999999987,15.7
2017-06-01,North,Wind,DSO,340.498,578.961,0.0,3.1712492,13.612122,0.7949115,17387792.0,3018.2839999999987,15.7
2017-06-01,North,Wind,TSO,356.9,578.961,0.0,3.1712492,13.612122,0.7949115,17387792.0,3018.2839999999987,15.7
2017-06-01,South,Wind,DSO,1093.551,578.961,0.0,3.1712492,13.612122,0.7949115,17387792.0,3018.2839999999987,15.7
2017-06-01,South,Wind,TSO,999.85,578.961,0.0,3.1712492,13.612122,0.7949115,17387792.0,3018.2839999999987,15.7
2017-06-01,South,Wind,TSO,28.8,578.961,0.0,3.1712492,13.612122,0.7949115,17387792.0,3018.2839999999987,15.7
2017-06-01,West,Wind,DSO,441.118,578.961,0.0,3.1712492,13.612122,0.7949115,17387792.0,3018.2839999999987,15.7
2017-06-01,West,Wind,TSO,720.0,578.961,0.0,3.1712492,13.612122,0.7949115,17387792.0,3018.2839999999987,15.7
2017-06-01,West,Wind,TSO,83.0,578.961,0.0,3.1712492,13.612122,0.7949115,17387792.0,3018.2839999999987,15.7
2017-06-01,East,Solar,DSO,106.609,578.961,0.0,3.1712492,13.612122,0.7949115,17387792.0,3018.2839999999987,15.7
2017-06-01,East,Solar,TSO,520.6,578.961,0.0,3.1712492,13.612122,0.7949115,17387792.0,3018.2839999999987,15.7
2017-06-01,South,Solar,DSO,22.97,578.961,0.0,3.1712492,13.612122,0.7949115,17387792.0,3018.2839999999987,15.7
2017-06-01,South,Solar,TSO,87.0,578.961,0.0,3.1712492,13.612122,0.7949115,17387792.0,3018.2839999999987,15.7
2017-06-01,West,Solar,DSO,9.2,578.961,0.0,3.1712492,13.612122,0.7949115,17387792.0,3018.2839999999987,15.7
2017-07-01,East,Wind,DSO,349.389,436.831,0.0,2.8185115,14.6015215,0.7432214,17167652.0,3065.684,15.7
2017-07-01,East,Wind,TSO,491.4,436.831,0.0,2.8185115,14.6015215,0.7432214,17167652.0,3065.684,15.7
2017-07-01,East,Wind,TSO,34.0,436.831,0.0,2.8185115,14.6015215,0.7432214,17167652.0,3065.684,15.7
2017-07-01,North,Wind,DSO,340.498,436.831,0.0,2.8185115,14.6015215,0.7432214,17167652.0,3065.684,15.7
2017-07-01,North,Wind,TSO,356.9,436.831,0.0,2.8185115,14.6015215,0.7432214,17167652.0,3065.684,15.7
2017-07-01,South,Wind,DSO,1093.551,436.831,0.0,2.8185115,14.6015215,0.7432214,17167652.0,3065.684,15.7
2017-07-01,South,Wind,TSO,999.85,436.831,0.0,2.8185115,14.6015215,0.7432214,17167652.0,3065.684,15.7
2017-07-01,South,Wind,TSO,28.8,436.831,0.0,2.8185115,14.6015215,0.7432214,17167652.0,3065.684,15.7
2017-07-01,West,Wind,DSO,441.118,436.831,0.0,2.8185115,14.6015215,0.7432214,17167652.0,3065.684,15.7
2017-07-01,West,Wind,TSO,720.0,436.831,0.0,2.8185115,14.6015215,0.7432214,17167652.0,3065.684,15.7
2017-07-01,West,Wind,TSO,83.0,436.831,0.0,2.8185115,14.6015215,0.7432214,17167652.0,3065.684,15.7
2017-07-01,East,Solar,DSO,106.609,436.831,0.0,2.8185115,14.6015215,0.7432214,17167652.0,3065.684,15.7
2017-07-01,East,Solar,TSO,520.6,436.831,0.0,2.8185115,14.6015215,0.7432214,17167652.0,3065.684,15.7
2017-07-01,South,Solar,DSO,22.97,436.831,0.0,2.8185115,14.6015215,0.7432214,17167652.0,3065.684,15.7
2017-07-01,South,Solar,TSO,87.0,436.831,0.0,2.8185115,14.6015215,0.7432214,17167652.0,3065.684,15.7
2017-07-01,West,Solar,DSO,9.2,436.831,0.0,2.8185115,14.6015215,0.7432214,17167652.0,3065.684,15.7
2017-08-01,East,Wind,DSO,349.389,442.087,0.0,3.4167042,14.437585,0.72187066,14462692.0,3085.403999999999,15.7
2017-08-01,East,Wind,TSO,491.4,442.087,0.0,3.4167042,14.437585,0.72187066,14462692.0,3085.403999999999,15.7
2017-08-01,East,Wind,TSO,34.0,442.087,0.0,3.4167042,14.437585,0.72187066,14462692.0,3085.403999999999,15.7
2017-08-01,North,Wind,DSO,340.498,442.087,0.0,3.4167042,14.437585,0.72187066,14462692.0,3085.403999999999,15.7
2017-08-01,North,Wind,TSO,356.9,442.087,0.0,3.4167042,14.437585,0.72187066,14462692.0,3085.403999999999,15.7
2017-08-01,South,Wind,DSO,1093.551,442.087,0.0,3.4167042,14.437585,0.72187066,14462692.0,3085.403999999999,15.7
2017-08-01,South,Wind,TSO,999.85,442.087,0.0,3.4167042,14.437585,0.72187066,14462692.0,3085.403999999999,15.7
2017-08-01,South,Wind,TSO,28.8,442.087,0.0,3.4167042,14.437585,0.72187066,14462692.0,3085.403999999999,15.7
2017-08-01,West,Wind,DSO,441.118,442.087,0.0,3.4167042,14.437585,0.72187066,14462692.0,3085.403999999999,15.7
2017-08-01,West,Wind,TSO,720.0,442.087,0.0,3.4167042,14.437585,0.72187066,14462692.0,3085.403999999999,15.7
2017-08-01,West,Wind,TSO,83.0,442.087,0.0,3.4167042,14.437585,0.72187066,14462692.0,3085.403999999999,15.7
2017-08-01,East,Solar,DSO,106.609,442.087,0.0,3.4167042,14.437585,0.72187066,14462692.0,3085.403999999999,15.7
2017-08-01,East,Solar,TSO,520.6,442.087,0.0,3.4167042,14.437585,0.72187066,14462692.0,3085.403999999999,15.7
2017-08-01,South,Solar,DSO,22.97,442.087,0.0,3.4167042,14.437585,0.72187066,14462692.0,3085.403999999999,15.7
2017-08-01,South,Solar,TSO,87.0,442.087,0.0,3.4167042,14.437585,0.72187066,14462692.0,3085.403999999999,15.7
2017-08-01,West,Solar,DSO,9.2,442.087,0.0,3.4167042,14.437585,0.72187066,14462692.0,3085.403999999999,15.7
2017-09-01,East,Wind,DSO,349.389,577.936,0.0,2.906955,13.116413,0.73920834,10060260.0,3096.903999999999,15.7
2017-09-01,East,Wind,TSO,491.4,577.936,0.0,2.906955,13.116413,0.73920834,10060260.0,3096.903999999999,15.7
2017-09-01,East,Wind,TSO,34.0,577.936,0.0,2.906955,13.116413,0.73920834,10060260.0,3096.903999999999,15.7
2017-09-01,North,Wind,DSO,340.498,577.936,0.0,2.906955,13.116413,0.73920834,10060260.0,3096.903999999999,15.7
2017-09-01,North,Wind,TSO,356.9,577.936,0.0,2.906955,13.116413,0.73920834,10060260.0,3096.903999999999,15.7
2017-09-01,South,Wind,DSO,1093.551,577.936,0.0,2.906955,13.116413,0.73920834,10060260.0,3096.903999999999,15.7
2017-09-01,South,Wind,TSO,999.85,577.936,0.0,2.906955,13.116413,0.73920834,10060260.0,3096.903999999999,15.7
2017-09-01,South,Wind,TSO,28.8,577.936,0.0,2.906955,13.116413,0.73920834,10060260.0,3096.903999999999,15.7
2017-09-01,West,Wind,DSO,441.118,577.936,0.0,2.906955,13.116413,0.73920834,10060260.0,3096.903999999999,15.7
2017-09-01,West,Wind,TSO,720.0,577.936,0.0,2.906955,13.116413,0.73920834,10060260.0,3096.903999999999,15.7
2017-09-01,West,Wind,TSO,83.0,577.936,0.0,2.906955,13.116413,0.73920834,10060260.0,3096.903999999999,15.7
2017-09-01,East,Solar,DSO,106.609,577.936,0.0,2.906955,13.116413,0.73920834,10060260.0,3096.903999999999,15.7
2017-09-01,East,Solar,TSO,520.6,577.936,0.0,2.906955,13.116413,0.73920834,10060260.0,3096.903999999999,15.7
2017-09-01,South,Solar,DSO,22.97,577.936,0.0,2.906955,13.116413,0.73920834,10060260.0,3096.903999999999,15.7
2017-09-01,South,Solar,TSO,87.0,577.936,0.0,2.906955,13.116413,0.73920834,10060260.0,3096.903999999999,15.7
2017-09-01,West,Solar,DSO,9.2,577.936,0.0,2.906955,13.116413,0.73920834,10060260.0,3096.903999999999,15.7
2017-10-01,East,Wind,DSO,349.389,710.952,0.0,4.2165737,12.285878,0.851452,4831193.5,3110.481999999999,15.7
2017-10-01,East,Wind,TSO,491.4,710.952,0.0,4.2165737,12.285878,0.851452,4831193.5,3110.481999999999,15.7
2017-10-01,East,Wind,TSO,34.0,710.952,0.0,4.2165737,12.285878,0.851452,4831193.5,3110.481999999999,15.7
2017-10-01,North,Wind,DSO,340.498,710.952,0.0,4.2165737,12.285878,0.851452,4831193.5,3110.481999999999,15.7
2017-10-01,North,Wind,TSO,356.9,710.952,0.0,4.2165737,12.285878,0.851452,4831193.5,3110.481999999999,15.7
2017-10-01,South,Wind,DSO,1093.551,710.952,0.0,4.2165737,12.285878,0.851452,4831193.5,3110.481999999999,15.7
2017-10-01,South,Wind,TSO,999.85,710.952,0.0,4.2165737,12.285878,0.851452,4831193.5,3110.481999999999,15.7
2017-10-01,South,Wind,TSO,28.8,710.952,0.0,4.2165737,12.285878,0.851452,4831193.5,3110.481999999999,15.7
2017-10-01,West,Wind,DSO,441.118,710.952,0.0,4.2165737,12.285878,0.851452,4831193.5,3110.481999999999,15.7
2017-10-01,West,Wind,TSO,720.0,710.952,0.0,4.2165737,12.285878,0.851452,4831193.5,3110.481999999999,15.7
2017-10-01,West,Wind,TSO,83.0,710.952,0.0,4.2165737,12.285878,0.851452,4831193.5,3110.481999999999,15.7
2017-10-01,East,Solar,DSO,106.609,710.952,0.0,4.2165737,12.285878,0.851452,4831193.5,3110.481999999999,15.7
2017-10-01,East,Solar,TSO,520.6,710.952,0.0,4.2165737,12.285878,0.851452,4831193.5,3110.481999999999,15.7
2017-10-01,South,Solar,DSO,22.97,710.952,0.0,4.2165737,12.285878,0.851452,4831193.5,3110.481999999999,15.7
2017-10-01,South,Solar,TSO,87.0,710.952,0.0,4.2165737,12.285878,0.851452,4831193.5,3110.481999999999,15.7
2017-10-01,West,Solar,DSO,9.2,710.952,0.0,4.2165737,12.285878,0.851452,4831193.5,3110.481999999999,15.7
2017-11-01,East,Wind,DSO,349.389,614.283,0.0,3.9968371,8.523708,0.74502766,3001438.5,3172.106999999999,15.7
2017-11-01,East,Wind,TSO,491.4,614.283,0.0,3.9968371,8.523708,0.74502766,3001438.5,3172.106999999999,15.7
2017-11-01,East,Wind,TSO,34.0,614.283,0.0,3.9968371,8.523708,0.74502766,3001438.5,3172.106999999999,15.7
2017-11-01,North,Wind,DSO,340.498,614.283,0.0,3.9968371,8.523708,0.74502766,3001438.5,3172.106999999999,15.7
2017-11-01,North,Wind,TSO,356.9,614.283,0.0,3.9968371,8.523708,0.74502766,3001438.5,3172.106999999999,15.7
2017-11-01,South,Wind,DSO,1093.551,614.283,0.0,3.9968371,8.523708,0.74502766,3001438.5,3172.106999999999,15.7
2017-11-01,South,Wind,TSO,999.85,614.283,0.0,3.9968371,8.523708,0.74502766,3001438.5,3172.106999999999,15.7
2017-11-01,South,Wind,TSO,28.8,614.283,0.0,3.9968371,8.523708,0.74502766,3001438.5,3172.106999999999,15.7
2017-11-01,West,Wind,DSO,441.118,614.283,0.0,3.9968371,8.523708,0.74502766,3001438.5,3172.106999999999,15.7
2017-11-01,West,Wind,TSO,720.0,614.283,0.0,3.9968371,8.523708,0.74502766,3001438.5,3172.106999999999,15.7
2017-11-01,West,Wind,TSO,83.0,614.283,0.0,3.9968371,8.523708,0.74502766,3001438.5,3172.106999999999,15.7
2017-11-01,East,Solar,DSO,106.609,614.283,0.0,3.9968371,8.523708,0.74502766,3001438.5,3172.106999999999,15.7
2017-11-01,East,Solar,TSO,520.6,614.283,0.0,3.9968371,8.523708,0.74502766,3001438.5,3172.106999999999,15.7
2017-11-01,South,Solar,DSO,22.97,614.283,0.0,3.9968371,8.523708,0.74502766,3001438.5,3172.106999999999,15.7
2017-11-01,South,Solar,TSO,87.0,614.283,0.0,3.9968371,8.523708,0.74502766,3001438.5,3172.106999999999,15.7
2017-11-01,West,Solar,DSO,9.2,614.283,0.0,3.9968371,8.523708,0.74502766,3001438.5,3172.106999999999,15.7
2017-12-01,East,Wind,DSO,349.389,807.98,0.0,3.9087112,7.2088995,0.7847596,1894557.0,3302.773999999999,15.7
2017-12-01,East,Wind,TSO,491.4,807.98,0.0,3.9087112,7.2088995,0.7847596,1894557.0,3302.773999999999,15.7
2017-12-01,East,Wind,TSO,34.0,807.98,0.0,3.9087112,7.2088995,0.7847596,1894557.0,3302.773999999999,15.7
2017-12-01,North,Wind,DSO,340.498,807.98,0.0,3.9087112,7.2088995,0.7847596,1894557.0,3302.773999999999,15.7
2017-12-01,North,Wind,TSO,356.9,807.98,0.0,3.9087112,7.2088995,0.7847596,1894557.0,3302.773999999999,15.7
2017-12-01,South,Wind,DSO,1093.551,807.98,0.0,3.9087112,7.2088995,0.7847596,1894557.0,3302.773999999999,15.7
2017-12-01,South,Wind,TSO,999.85,807.98,0.0,3.9087112,7.2088995,0.7847596,1894557.0,3302.773999999999,15.7
2017-12-01,South,Wind,TSO,28.8,807.98,0.0,3.9087112,7.2088995,0.7847596,1894557.0,3302.773999999999,15.7
2017-12-01,West,Wind,DSO,441.118,807.98,0.0,3.9087112,7.2088995,0.7847596,1894557.0,3302.773999999999,15.7
2017-12-01,West,Wind,TSO,720.0,807.98,0.0,3.9087112,7.2088995,0.7847596,1894557.0,3302.773999999999,15.7
2017-12-01,West,Wind,TSO,83.0,807.98,0.0,3.9087112,7.2088995,0.7847596,1894557.0,3302.773999999999,15.7
2017-12-01,East,Solar,DSO,106.609,807.98,0.0,3.9087112,7.2088995,0.7847596,1894557.0,3302.773999999999,15.7
2017-12-01,East,Solar,TSO,520.6,807.98,0.0,3.9087112,7.2088995,0.7847596,1894557.0,3302.773999999999,15.7
2017-12-01,South,Solar,DSO,22.97,807.98,0.0,3.9087112,7.2088995,0.7847596,1894557.0,3302.773999999999,15.7
2017-12-01,South,Solar,TSO,87.0,807.98,0.0,3.9087112,7.2088995,0.7847596,1894557.0,3302.773999999999,15.7
2017-12-01,West,Solar,DSO,9.2,807.98,0.0,3.9087112,7.2088995,0.7847596,1894557.0,3302.773999999999,15.7
2018-01-01,East,Wind,DSO,349.389,1104.542,0.0,4.5729246,6.70155,0.78629124,2647395.5,3334.523999999999,29.0
2018-01-01,East,Wind,TSO,491.4,1104.542,0.0,4.5729246,6.70155,0.78629124,2647395.5,3334.523999999999,29.0
2018-01-01,East,Wind,TSO,34.0,1104.542,0.0,4.5729246,6.70155,0.78629124,2647395.5,3334.523999999999,29.0
2018-01-01,North,Wind,DSO,340.498,1104.542,0.0,4.5729246,6.70155,0.78629124,2647395.5,3334.523999999999,29.0
2018-01-01,North,Wind,TSO,356.9,1104.542,0.0,4.5729246,6.70155,0.78629124,2647395.5,3334.523999999999,29.0
2018-01-01,South,Wind,DSO,1093.551,1104.542,0.0,4.5729246,6.70155,0.78629124,2647395.5,3334.523999999999,29.0
2018-01-01,South,Wind,TSO,999.85,1104.542,0.0,4.5729246,6.70155,0.78629124,2647395.5,3334.523999999999,29.0
2018-01-01,South,Wind,TSO,28.8,1104.542,0.0,4.5729246,6.70155,0.78629124,2647395.5,3334.523999999999,29.0
2018-01-01,West,Wind,DSO,441.118,1104.542,0.0,4.5729246,6.70155,0.78629124,2647395.5,3334.523999999999,29.0
2018-01-01,West,Wind,TSO,720.0,1104.542,0.0,4.5729246,6.70155,0.78629124,2647395.5,3334.523999999999,29.0
2018-01-01,West,Wind,TSO,83.0,1104.542,0.0,4.5729246,6.70155,0.78629124,2647395.5,3334.523999999999,29.0
2018-01-01,East,Solar,DSO,106.609,1104.542,0.0,4.5729246,6.70155,0.78629124,2647395.5,3334.523999999999,29.0
2018-01-01,East,Solar,TSO,520.6,1104.542,0.0,4.5729246,6.70155,0.78629124,2647395.5,3334.523999999999,29.0
2018-01-01,South,Solar,DSO,22.97,1104.542,0.0,4.5729246,6.70155,0.78629124,2647395.5,3334.523999999999,29.0
2018-01-01,South,Solar,TSO,87.0,1104.542,0.0,4.5729246,6.70155,0.78629124,2647395.5,3334.523999999999,29.0
2018-01-01,West,Solar,DSO,9.2,1104.542,0.0,4.5729246,6.70155,0.78629124,2647395.5,3334.523999999999,29.0
2018-02-01,East,Wind,DSO,349.389,783.931,0.0,1.7609876,4.972866,0.6355254,5856177.0,3376.513999999999,29.0
2018-02-01,East,Wind,TSO,491.4,783.931,0.0,1.7609876,4.972866,0.6355254,5856177.0,3376.513999999999,29.0
2018-02-01,East,Wind,TSO,34.0,783.931,0.0,1.7609876,4.972866,0.6355254,5856177.0,3376.513999999999,29.0
2018-02-01,North,Wind,DSO,340.498,783.931,0.0,1.7609876,4.972866,0.6355254,5856177.0,3376.513999999999,29.0
2018-02-01,North,Wind,TSO,356.9,783.931,0.0,1.7609876,4.972866,0.6355254,5856177.0,3376.513999999999,29.0
2018-02-01,South,Wind,DSO,1093.551,783.931,0.0,1.7609876,4.972866,0.6355254,5856177.0,3376.513999999999,29.0
2018-02-01,South,Wind,TSO,999.85,783.931,0.0,1.7609876,4.972866,0.6355254,5856177.0,3376.513999999999,29.0
2018-02-01,South,Wind,TSO,28.8,783.931,0.0,1.7609876,4.972866,0.6355254,5856177.0,3376.513999999999,29.0
2018-02-01,West,Wind,DSO,441.118,783.931,0.0,1.7609876,4.972866,0.6355254,5856177.0,3376.513999999999,29.0
2018-02-01,West,Wind,TSO,720.0,783.931,0.0,1.7609876,4.972866,0.6355254,5856177.0,3376.513999999999,29.0
2018-02-01,West,Wind,TSO,83.0,783.931,0.0,1.7609876,4.972866,0.6355254,5856177.0,3376.513999999999,29.0
2018-02-01,East,Solar,DSO,106.609,783.931,0.0,1.7609876,4.972866,0.6355254,5856177.0,3376.513999999999,29.0
2018-02-01,East,Solar,TSO,520.6,783.931,0.0,1.7609876,4.972866,0.6355254,5856177.0,3376.513999999999,29.0
2018-02-01,South,Solar,DSO,22.97,783.931,0.0,1.7609876,4.972866,0.6355254,5856177.0,3376.513999999999,29.0
2018-02-01,South,Solar,TSO,87.0,783.931,0.0,1.7609876,4.972866,0.6355254,5856177.0,3376.513999999999,29.0
2018-02-01,West,Solar,DSO,9.2,783.931,0.0,1.7609876,4.972866,0.6355254,5856177.0,3376.513999999999,29.0
2018-03-01,East,Wind,DSO,349.389,748.129,0.0,1.5110927,5.4029655,0.7434783,9005598.0,3416.113999999999,29.0
2018-03-01,East,Wind,TSO,491.4,748.129,0.0,1.5110927,5.4029655,0.7434783,9005598.0,3416.113999999999,29.0
2018-03-01,East,Wind,TSO,34.0,748.129,0.0,1.5110927,5.4029655,0.7434783,9005598.0,3416.113999999999,29.0
2018-03-01,North,Wind,DSO,340.498,748.129,0.0,1.5110927,5.4029655,0.7434783,9005598.0,3416.113999999999,29.0
2018-03-01,North,Wind,TSO,356.9,748.129,0.0,1.5110927,5.4029655,0.7434783,9005598.0,3416.113999999999,29.0
2018-03-01,South,Wind,DSO,1093.551,748.129,0.0,1.5110927,5.4029655,0.7434783,9005598.0,3416.113999999999,29.0
2018-03-01,South,Wind,TSO,999.85,748.129,0.0,1.5110927,5.4029655,0.7434783,9005598.0,3416.113999999999,29.0
2018-03-01,South,Wind,TSO,28.8,748.129,0.0,1.5110927,5.4029655,0.7434783,9005598.0,3416.113999999999,29.0
2018-03-01,West,Wind,DSO,441.118,748.129,0.0,1.5110927,5.4029655,0.7434783,9005598.0,3416.113999999999,29.0
2018-03-01,West,Wind,TSO,720.0,748.129,0.0,1.5110927,5.4029655,0.7434783,9005598.0,3416.113999999999,29.0
2018-03-01,West,Wind,TSO,83.0,748.129,0.0,1.5110927,5.4029655,0.7434783,9005598.0,3416.113999999999,29.0
2018-03-01,East,Solar,DSO,106.609,748.129,0.0,1.5110927,5.4029655,0.7434783,9005598.0,3416.113999999999,29.0
2018-03-01,East,Solar,TSO,520.6,748.129,0.0,1.5110927,5.4029655,0.7434783,9005598.0,3416.113999999999,29.0
2018-03-01,South,Solar,DSO,22.97,748.129,0.0,1.5110927,5.4029655,0.7434783,9005598.0,3416.113999999999,29.0
2018-03-01,South,Solar,TSO,87.0,748.129,0.0,1.5110927,5.4029655,0.7434783,9005598.0,3416.113999999999,29.0
2018-03-01,West,Solar,DSO,9.2,748.129,0.0,1.5110927,5.4029655,0.7434783,9005598.0,3416.113999999999,29.0
2018-04-01,East,Wind,DSO,349.389,704.743,0.0,1.9606977,8.508231,0.7389851,13573177.0,3428.663999999999,29.0
2018-04-01,East,Wind,TSO,491.4,704.743,0.0,1.9606977,8.508231,0.7389851,13573177.0,3428.663999999999,29.0
2018-04-01,East,Wind,TSO,34.0,704.743,0.0,1.9606977,8.508231,0.7389851,13573177.0,3428.663999999999,29.0
2018-04-01,North,Wind,DSO,340.498,704.743,0.0,1.9606977,8.508231,0.7389851,13573177.0,3428.663999999999,29.0
2018-04-01,North,Wind,TSO,356.9,704.743,0.0,1.9606977,8.508231,0.7389851,13573177.0,3428.663999999999,29.0
2018-04-01,South,Wind,DSO,1093.551,704.743,0.0,1.9606977,8.508231,0.7389851,13573177.0,3428.663999999999,29.0
2018-04-01,South,Wind,TSO,999.85,704.743,0.0,1.9606977,8.508231,0.7389851,13573177.0,3428.663999999999,29.0
2018-04-01,South,Wind,TSO,28.8,704.743,0.0,1.9606977,8.508231,0.7389851,13573177.0,3428.663999999999,29.0
2018-04-01,West,Wind,DSO,441.118,704.743,0.0,1.9606977,8.508231,0.7389851,13573177.0,3428.663999999999,29.0
2018-04-01,West,Wind,TSO,720.0,704.743,0.0,1.9606977,8.508231,0.7389851,13573177.0,3428.663999999999,29.0
2018-04-01,West,Wind,TSO,83.0,704.743,0.0,1.9606977,8.508231,0.7389851,13573177.0,3428.663999999999,29.0
2018-04-01,East,Solar,DSO,106.609,704.743,0.0,1.9606977,8.508231,0.7389851,13573177.0,3428.663999999999,29.0
2018-04-01,East,Solar,TSO,520.6,704.743,0.0,1.9606977,8.508231,0.7389851,13573177.0,3428.663999999999,29.0
2018-04-01,South,Solar,DSO,22.97,704.743,0.0,1.9606977,8.508231,0.7389851,13573177.0,3428.663999999999,29.0
2018-04-01,South,Solar,TSO,87.0,704.743,0.0,1.9606977,8.508231,0.7389851,13573177.0,3428.663999999999,29.0
2018-04-01,West,Solar,DSO,9.2,704.743,0.0,1.9606977,8.508231,0.7389851,13573177.0,3428.663999999999,29.0
2018-05-01,East,Wind,DSO,349.389,500.298,0.0,1.2822381,11.632415,0.69869906,18056378.0,3428.663999999999,29.0
2018-05-01,East,Wind,TSO,491.4,500.298,0.0,1.2822381,11.632415,0.69869906,18056378.0,3428.663999999999,29.0
2018-05-01,East,Wind,TSO,34.0,500.298,0.0,1.2822381,11.632415,0.69869906,18056378.0,3428.663999999999,29.0
2018-05-01,North,Wind,DSO,340.498,500.298,0.0,1.2822381,11.632415,0.69869906,18056378.0,3428.663999999999,29.0
2018-05-01,North,Wind,TSO,356.9,500.298,0.0,1.2822381,11.632415,0.69869906,18056378.0,3428.663999999999,29.0
2018-05-01,South,Wind,DSO,1093.551,500.298,0.0,1.2822381,11.632415,0.69869906,18056378.0,3428.663999999999,29.0
2018-05-01,South,Wind,TSO,999.85,500.298,0.0,1.2822381,11.632415,0.69869906,18056378.0,3428.663999999999,29.0
2018-05-01,South,Wind,TSO,28.8,500.298,0.0,1.2822381,11.632415,0.69869906,18056378.0,3428.663999999999,29.0
2018-05-01,West,Wind,DSO,441.118,500.298,0.0,1.2822381,11.632415,0.69869906,18056378.0,3428.663999999999,29.0
2018-05-01,West,Wind,TSO,720.0,500.298,0.0,1.2822381,11.632415,0.69869906,18056378.0,3428.663999999999,29.0
2018-05-01,West,Wind,TSO,83.0,500.298,0.0,1.2822381,11.632415,0.69869906,18056378.0,3428.663999999999,29.0
2018-05-01,East,Solar,DSO,106.609,500.298,0.0,1.2822381,11.632415,0.69869906,18056378.0,3428.663999999999,29.0
2018-05-01,East,Solar,TSO,520.6,500.298,0.0,1.2822381,11.632415,0.69869906,18056378.0,3428.663999999999,29.0
2018-05-01,South,Solar,DSO,22.97,500.298,0.0,1.2822381,11.632415,0.69869906,18056378.0,3428.663999999999,29.0
2018-05-01,South,Solar,TSO,87.0,500.298,0.0,1.2822381,11.632415,0.69869906,18056378.0,3428.663999999999,29.0
2018-05-01,West,Solar,DSO,9.2,500.298,0.0,1.2822381,11.632415,0.69869906,18056378.0,3428.663999999999,29.0
2018-06-01,East,Wind,DSO,349.389,315.223,0.0,0.95563155,14.910581,0.64305204,21345514.0,3446.843999999999,29.0
2018-06-01,East,Wind,TSO,491.4,315.223,0.0,0.95563155,14.910581,0.64305204,21345514.0,3446.843999999999,29.0
2018-06-01,East,Wind,TSO,34.0,315.223,0.0,0.95563155,14.910581,0.64305204,21345514.0,3446.843999999999,29.0
2018-06-01,North,Wind,DSO,340.498,315.223,0.0,0.95563155,14.910581,0.64305204,21345514.0,3446.843999999999,29.0
2018-06-01,North,Wind,TSO,356.9,315.223,0.0,0.95563155,14.910581,0.64305204,21345514.0,3446.843999999999,29.0
2018-06-01,South,Wind,DSO,1093.551,315.223,0.0,0.95563155,14.910581,0.64305204,21345514.0,3446.843999999999,29.0
2018-06-01,South,Wind,TSO,999.85,315.223,0.0,0.95563155,14.910581,0.64305204,21345514.0,3446.843999999999,29.0
2018-06-01,South,Wind,TSO,28.8,315.223,0.0,0.95563155,14.910581,0.64305204,21345514.0,3446.843999999999,29.0
2018-06-01,West,Wind,DSO,441.118,315.223,0.0,0.95563155,14.910581,0.64305204,21345514.0,3446.843999999999,29.0
2018-06-01,West,Wind,TSO,720.0,315.223,0.0,0.95563155,14.910581,0.64305204,21345514.0,3446.843999999999,29.0
2018-06-01,West,Wind,TSO,83.0,315.223,0.0,0.95563155,14.910581,0.64305204,21345514.0,3446.843999999999,29.0
2018-06-01,East,Solar,DSO,106.609,315.223,0.0,0.95563155,14.910581,0.64305204,21345514.0,3446.843999999999,29.0
2018-06-01,East,Solar,TSO,520.6,315.223,0.0,0.95563155,14.910581,0.64305204,21345514.0,3446.843999999999,29.0
2018-06-01,South,Solar,DSO,22.97,315.223,0.0,0.95563155,14.910581,0.64305204,21345514.0,3446.843999999999,29.0
2018-06-01,South,Solar,TSO,87.0,315.223,0.0,0.95563155,14.910581,0.64305204,21345514.0,3446.843999999999,29.0
2018-06-01,West,Solar,DSO,9.2,315.223,0.0,0.95563155,14.910581,0.64305204,21345514.0,3446.843999999999,29.0
2018-07-01,East,Wind,DSO,349.389,336.498,0.0,1.6739211,16.082878,0.69950664,18147004.0,3456.293999999999,29.0
2018-07-01,East,Wind,TSO,491.4,336.498,0.0,1.6739211,16.082878,0.69950664,18147004.0,3456.293999999999,29.0
