9688590.0,9626638.0,9503822.0,9314894.0,9057486.0,8959694.0,8893006.0,8922638.0,8961742.0,9117902.0,9202382.0,9213518.0,9218254.0,9218958.0,9424078.0,9682318.0,1.0045774E7,1.0373006E7,1.0565518E7,1.0730382E7,1.0855502E7
9708110.0,9630030.0,9469838.0,9325902.0,9163982.0,9034766.0,8901454.0,8971150.0,9028430.0,9174350.0,9281230.0,9348430.0,9373582.0,9453582.0,9659918.0,9907918.0,1.0252366E7,1.054363E7,1.0700814E7,1.0851214E7,1.0957198E7
9679246.0,9524046.0,9380942.0,9271694.0,9222862.0,9138190.0,9067534.0,9118734.0,9170126.0,9291470.0,9401934.0,9513678.0,9625486.0,9770062.0,9975886.0,1.0234446E7,1.0501646E7,1.0611726E7,1.077627E7,1.0946126E7,1.1026958E7
9728910.0,9574990.0,9463310.0,9392142.0,9359950.0,9337166.0,9301326.0,9358926.0,9438542.0,9543886.0,9704846.0,9806158.0,9954190.0,1.0079118E7,1.0205518E7,1.0424654E7,1.058107E7,1.0696206E7,1.0815374E7,1.0983502E7,1.1037518E7
9893070.0,9810446.0,9783630.0,9692366.0,9637390.0,9575438.0,9557518.0,9675470.0,9806862.0,9962062.0,1.011803E7,1.0219726E7,1.035131E7,1.0424718E7,1.054267E7,1.0669966E7,1.0698638E7,1.0817422E7,1.0855246E7,1.0953614E7,1.0972366E7
1.0129294E7,1.013659E7,1.0165454E7,1.0038094E7,9934670.0,9861134.0,9855374.0,9987918.0,1.0144974E7,1.0430542E7,1.0604622E7,1.0737486E7,1.0848782E7,1.0889102E7,1.096859E7,1.0989966E7,1.0910222E7,1.0924942E7,1.0924942E7,1.088347E7,1.0874702E7
1.031867E7,1.0396238E7,1.043003E7,1.0291278E7,1.0209102E7,1.0163726E7,1.0152782E7,1.021819E7,1.0491214E7,1.0817934E7,1.1085326E7,1.1195278E7,1.1284814E7,1.128891E7,1.127035E7,1.120443E7,1.1097486E7,1.1001166E7,1.093211E7,1.0854606E7,1.0815822E7
1.0396558E7,1.0500302E7,1.0589198E7,1.0539534E7,1.0481678E7,1.0437134E7,1.0501326E7,1.0607694E7,1.0859214E7,1.1057038E7,1.1270542E7,1.1363534E7,1.1403854E7,1.1379406E7,1.1333646E7,1.124955E7,1.1157838E7,1.1043726E7,1.0968974E7,1.0919246E7,1.0895886E7

1.6160486E7,1.617079E7,1.6204198E7,1.6248934E7,1.6277798E7,1.6268262E7,1.6188134E7,1.6010854E7,1.5745958E7,1.548823E7,1.520567E7,1.5110758E7,1.5047078E7,1.4916006E7,1.4812582E7,1.4953574E7,1.5156198E7,1.5465702E7,1.5690534E7,1.5849062E7,1.562359E7
1.6152486E7,1.6190374E7,1.6236966E7,1.6272102E7,1.6288742E7,1.6236134E7,1.6108326E7,1.586647E7,1.5467238E7,1.524183E7,1.5029862E7,1.4885286E7,1.4708838E7,1.4706982E7,1.4668582E7,1.488087E7,1.5103974E7,1.5336934E7,1.5584166E7,1.5618022E7,1.5482278E7
1.6103846E7,1.6151974E7,1.621175E7,1.6262886E7,1.6288038E7,1.6227238E7,1.6085734E7,1.5807078E7,1.541047E7,1.5171686E7,1.4848486E7,1.4723878E7,1.4556646E7,1.458615E7,1.4599782E7,1.4654438E7,1.4855142E7,1.5077798E7,1.5221158E7,1.5162278E7,1.5036902E7
1.6011558E7,1.6075878E7,1.613751E7,1.6192806E7,1.6208998E7,1.6129638E7,1.5974118E7,1.5687654E7,1.5343078E7,1.4976486E7,1.460151E7,1.448951E7,1.4450662E7,1.4533862E7,1.4559846E7,1.459447E7,1.4704934E7,1.4830054E7,1.4948262E7,1.4882022E7,1.4941286E7
1.5913894E7,1.5968486E7,1.600695E7,1.6026598E7,1.601783E7,1.5898598E7,1.572599E7,1.5450726E7,1.5123174E7,1.4757862E7,1.437847E7,1.4323942E7,1.4347046E7,1.4462246E7,1.4563942E7,1.4665702E7,1.4743846E7,1.4818726E7,1.4897638E7,1.484951E7,1.5124198E7
1.5872806E7,1.5882662E7,1.585111E7,1.5697638E7,1.5657062E7,1.549463E7,1.525015E7,1.497367E7,1.4660582E7,1.4317542E7,1.4270758E7,1.4247526E7,1.4303334E7,1.4416998E7,1.4575398E7,1.4718886E7,1.4783078E7,1.4937702E7,1.5112102E7,1.5251558E7,1.5605734E7
1.5942374E7,1.585175E7,1.5659942E7,1.546455E7,1.5244198E7,1.4918374E7,1.4627238E7,1.4359526E7,1.4157094E7,1.4087142E7,1.4123942E7,1.4199206E7,1.4289382E7,1.4374118E7,1.4549798E7,1.4760422E7,1.4984934E7,1.5172902E7,1.5512486E7,1.5829734E7,1.619895E7
1.6165478E7,1.6049446E7,1.5903142E7,1.5527334E7,1.5018726E7,1.4644326E7,1.4297062E7,1.4131814E7,1.3979558E7,1.3978214E7,1.4004454E7,1.4187622E7,1.4276326E7,1.4296358E7,1.450231E7,1.475351E7,1.514487E7,1.552343E7,1.587191E7,1.6219238E7,1.657847E7
